Date,EWA,EWC
2017-06-26,15.055731773376465,21.98451805114746
2017-06-27,15.006438255310059,22.076019287109375
2017-06-28,15.323325157165527,22.43369483947754
2017-06-29,15.351491928100586,22.283971786499023
2017-06-30,15.266989707946777,22.259014129638672
2017-07-03,15.19657039642334,22.40873908996582
2017-07-05,15.266989707946777,22.259014129638672
2017-07-06,15.126150131225586,22.167516708374023
2017-07-07,15.126150131225586,22.259014129638672
2017-07-10,15.161365509033203,22.37546730041504
2017-07-11,15.19657039642334,22.358827590942383
2017-07-12,15.25994873046875,22.699871063232422
2017-07-13,15.421913146972656,22.733142852783203
2017-07-14,15.675422668457031,22.916133880615234
2017-07-17,15.619087219238281,22.816320419311523
2017-07-18,15.668384552001953,22.907819747924805
2017-07-19,15.950064659118652,23.115768432617188
2017-07-20,15.9923095703125,23.173995971679688
2017-07-21,15.7669677734375,23.124088287353516
2017-07-24,15.774011611938477,23.140722274780273
2017-07-25,15.943018913269043,23.24053955078125
2017-07-26,16.112024307250977,23.27381134033203
2017-07-27,16.027523040771484,23.09913444519043
2017-07-28,15.928937911987305,23.20726776123047
2017-07-31,15.985269546508789,23.20726776123047
2017-08-01,16.041608810424805,23.1490421295166
2017-08-02,15.9923095703125,23.20726776123047
2017-08-03,15.865557670593262,23.09913444519043
2017-08-04,15.879642486572266,23.09913444519043
2017-08-07,15.9148530960083,23.07417869567871
2017-08-08,15.84443187713623,23.040904998779297
2017-08-09,15.802180290222168,22.916133880615234
2017-08-10,15.619087219238281,22.600051879882812
2017-08-11,15.661338806152344,22.63332748413086
2017-08-14,15.731760025024414,22.708187103271484
2017-08-15,15.689508438110352,22.63332748413086
2017-08-16,16.04865074157715,22.799686431884766
2017-08-17,15.84443187713623,22.641643524169922
2017-08-18,15.921890258789062,22.6832332611084
2017-08-21,15.907805442810059,22.71650505065918
2017-08-22,16.00639533996582,22.79136848449707
2017-08-23,15.928937911987305,22.941089630126953
2017-08-24,15.900769233703613,22.990999221801758
2017-08-25,15.985269546508789,23.05754852294922
2017-08-28,15.950064659118652,22.974365234375
2017-08-29,15.83738899230957,22.999319076538086
2017-08-30,15.759928703308105,22.899503707885742
2017-08-31,15.950064659118652,23.18231964111328
2017-09-01,16.069774627685547,23.381948471069336
2017-09-05,15.971189498901367,23.19894790649414
2017-09-06,16.027523040771484,23.46512794494629
2017-09-07,16.119070053100586,23.606531143188477
2017-09-08,16.06273078918457,23.523353576660156
2017-09-11,16.203577041625977,23.68971061706543
2017-09-12,16.3091983795166,23.706350326538086
2017-09-13,16.17540740966797,23.698028564453125
2017-09-14,16.17540740966797,23.789527893066406
2017-09-15,16.126113891601562,23.781213760375977
2017-09-18,16.07681655883789,23.698028564453125
2017-09-19,16.18244743347168,23.822803497314453
2017-09-20,16.147239685058594,23.864391326904297
2017-09-21,15.879642486572266,23.980844497680664
2017-09-22,15.9923095703125,23.964204788208008
2017-09-25,15.943018913269043,23.98916244506836
2017-09-26,15.823307037353516,23.964204788208008
2017-09-27,15.7669677734375,23.980844497680664
2017-09-28,15.738801956176758,24.072343826293945
2017-09-29,15.802180290222168,24.072343826293945
2017-10-02,15.872602462768555,24.088977813720703
2017-10-03,15.802180290222168,24.18879508972168
2017-10-04,15.717676162719727,24.213748931884766
2017-10-05,15.647257804870605,24.11393165588379
2017-10-06,15.647257804870605,24.080665588378906
2017-10-09,15.654296875,24.088977813720703
2017-10-10,15.781055450439453,24.213748931884766
2017-10-11,15.823307037353516,24.355152130126953
2017-10-12,15.935976028442383,24.271976470947266
2017-10-13,16.168359756469727,24.338516235351562
2017-10-16,16.189491271972656,24.263660430908203
2017-10-17,16.24582290649414,24.25533676147461
2017-10-18,16.24582290649414,24.355152130126953
2017-10-19,16.273996353149414,24.39674949645996
2017-10-20,16.273996353149414,24.20543098449707
2017-10-23,16.17540740966797,24.147205352783203
2017-10-24,16.196533203125,24.1555233001709
2017-10-25,15.978231430053711,23.889345169067383
2017-10-26,15.978231430053711,23.83112144470215
2017-10-27,16.05569076538086,23.980844497680664
2017-10-30,16.027523040771484,24.055707931518555
2017-10-31,15.985269546508789,23.947572708129883
2017-11-01,16.06273078918457,24.030750274658203
2017-11-02,16.18244743347168,24.0972957611084
2017-11-03,16.090900421142578,24.213748931884766
2017-11-06,16.154279708862305,24.39674949645996
2017-11-07,16.126113891601562,24.34683609008789
2017-11-08,16.281036376953125,24.413381576538086
2017-11-09,16.316246032714844,24.463287353515625
2017-11-10,16.316246032714844,24.388425827026367
2017-11-13,16.203577041625977,24.288612365722656
2017-11-14,16.020479202270508,24.13056755065918
2017-11-15,15.971189498901367,24.03907012939453
2017-11-16,16.07681655883789,24.138885498046875
2017-11-17,15.935976028442383,24.16383934020996
2017-11-20,15.971189498901367,24.1555233001709
2017-11-21,16.069774627685547,24.271976470947266
2017-11-22,16.154279708862305,24.446653366088867
2017-11-24,16.147239685058594,24.463287353515625
2017-11-27,16.07681655883789,24.25533676147461
2017-11-28,16.168359756469727,24.18047332763672
2017-11-29,16.07681655883789,24.005802154541016
2017-11-30,16.034564971923828,24.072343826293945
2017-12-01,16.090900421142578,24.43001937866211
2017-12-04,15.985269546508789,24.296926498413086
2017-12-05,15.95710277557373,24.230384826660156
2017-12-06,15.9148530960083,24.047386169433594
2017-12-07,15.907805442810059,24.1555233001709
2017-12-08,15.95710277557373,24.23870086669922
2017-12-11,15.9923095703125,24.25533676147461
2017-12-12,16.07681655883789,24.288612365722656
2017-12-13,16.316246032714844,24.355152130126953
2017-12-14,16.273996353149414,24.28029441833496
2017-12-15,16.295120239257812,24.12224769592285
2017-12-18,16.407791137695312,24.28029441833496
2017-12-19,16.378206253051758,24.25417709350586
2017-12-20,16.378206253051758,24.355268478393555
2017-12-21,16.49365234375,24.557458877563477
2017-12-22,16.573015213012695,24.574312210083008
2017-12-26,16.573015213012695,24.650127410888672
2017-12-27,16.659597396850586,24.751224517822266
2017-12-28,16.73174285888672,24.95340919494629
2017-12-29,16.717317581176758,24.970258712768555
2018-01-02,16.825542449951172,25.197723388671875
2018-01-03,16.93376350402832,25.29039192199707
2018-01-04,16.99870491027832,25.467304229736328
2018-01-05,17.099716186523438,25.55997657775879
2018-01-08,17.005918502807617,25.475732803344727
2018-01-09,17.027565002441406,25.40833854675293
2018-01-10,16.883262634277344,25.155597686767578
2018-01-11,16.98427391052246,25.281967163085938
2018-01-12,17.078067779541016,25.366212844848633
2018-01-16,16.926551818847656,25.467304229736328
2018-01-17,17.020349502563477,25.526275634765625
2018-01-18,17.03477668762207,25.467304229736328
2018-01-19,17.07085418701172,25.3914852142334
2018-01-22,17.09250259399414,25.49258041381836
2018-01-23,17.12857437133789,25.551549911499023
2018-01-24,17.229585647583008,25.627376556396484
2018-01-25,17.179080963134766,25.442031860351562
2018-01-26,17.395532608032227,25.543128967285156
2018-01-29,17.27287483215332,25.30724334716797
2018-01-30,17.13578987121582,25.147178649902344
